territorio_id,territorio_nome,cod_municipio,municipio_nome,sigla_uf,ano,fonte,tema,indicador,valor,cor_ou_raca,sexo,grupo_de_idade,situacao,nacionalidade,grupo_de_unidade_de_conservacao,lugar,pais
6,Salgado-Bragantino,1507102,São Caetano de Odivelas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,Distrito Federal,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,18,,,,,,,Amazonas,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,13,,,,,,,Tocantins,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,13,,,,,,,Goiás,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,Minas Gerais,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Mato Grosso,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,8,,,,,,,São Paulo,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,Amapá,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,Ceará,
6,Salgado-Bragantino,1507409,São Francisco do Pará ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Maranhão,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,11,,,,,,,Espírito Santo,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,Amapá,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,São Paulo,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,Piauí,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,Bahia,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Roraima,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Distrito Federal,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,Paraíba,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,Mato Grosso,
6,Salgado-Bragantino,1507466,São João da Ponta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,Exterior,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,76,,,,,,,Amapá,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,35,,,,,,,Maranhão,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,34,,,,,,,Ceará,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,33,,,,,,,Rondônia,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,25,,,,,,,São Paulo,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,25,,,,,,,Mato Grosso,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,24,,,,,,,Goiás,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,22,,,,,,,Tocantins,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,16,,,,,,,Santa Catarina,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,11,,,,,,,Pernambuco,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Rio Grande do Norte,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Rio Grande do Sul,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Exterior,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,8,,,,,,,Rio de Janeiro,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,Paraíba,
6,Salgado-Bragantino,1507474,São João de Pirabas ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,Bahia,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,252,,,,,,,Rio de Janeiro,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,81,,,,,,,Rondônia,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,73,,,,,,,Pará,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,63,,,,,,,Paraná,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,61,,,,,,,Exterior,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,59,,,,,,,São Paulo,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,46,,,,,,,Distrito Federal,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,44,,,,,,,Mato Grosso do Sul,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,34,,,,,,,Acre,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,34,,,,,,,Roraima,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,33,,,,,,,Rio Grande do Sul,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,25,,,,,,,Pernambuco,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,22,,,,,,,Santa Catarina,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,12,,,,,,,Minas Gerais,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,11,,,,,,,Goiás,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,Bahia,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,Tocantins,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,Ceará,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,6,,,,,,,Sem declaração,
4,Juruá-Tefé,1304203,Tefé ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,Paraíba,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,16,,,,,,,Maranhão,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,14,,,,,,,Amazonas,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,11,,,,,,,Rio de Janeiro,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Goiás,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,5,,,,,,,Santa Catarina,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Rondônia,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Tocantins,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,4,,,,,,,Rio Grande do Norte,
6,Salgado-Bragantino,1507961,Terra Alta ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,3,,,,,,,Mato Grosso,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,33,,,,,,,Goiás,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,27,,,,,,,Rio de Janeiro,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,17,,,,,,,Santa Catarina,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,11,,,,,,,Maranhão,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,9,,,,,,,Roraima,
6,Salgado-Bragantino,1508035,Tracuateua ,PA,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,7,,,,,,,Mato Grosso,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,10,,,,,,,São Paulo,
4,Juruá-Tefé,1304260,Uarini ,AM,,Censo 2022,Principais lugares de residência anterior das pessoas que não residiam na UF 5 anos antes da data de referência do Censo,pessoas,8,,,,,,,Pará,
