Municípios;Código municipal;UF;%
Tenente Laurentino Cruz;2414159;RN;68,8
Tenente Portela;4321402;RS;67,72
Tenório;2516755;PB;65,34
Teodoro Sampaio;2931400;BA;82,15
Teodoro Sampaio;3554300;SP;84,54
Teofilândia;2931509;BA;41,92
Teófilo Otoni;3168606;MG;85,11
Teolândia;2931608;BA;33,94
Teotônio Vilela;2709152;AL;84,45
Terenos;5008008;MS;55,4
Teresina;2211001;PI;94,81
Teresina de Goiás;5221080;GO;69,46
Teresópolis;3305802;RJ;88,42
Terezinha;2615102;PE;50,25
Terezópolis de Goiás;5221197;GO;93,32
Terra Alta;1507961;PA;56,81
Terra Boa;4127205;PR;92,4
Terra de Areia;4321436;RS;83,57
Terra Nova;2615201;PE;68,07
Terra Nova;2931707;BA;89,59
Terra Nova do Norte;5108055;MT;58,8
Terra Rica;4127304;PR;84,8
Terra Roxa;3554409;SP;96,53
Terra Roxa;4127403;PR;78,25
Terra Santa;1507979;PA;86,57
Tesouro;5108105;MT;73,39
Teutônia;4321451;RS;89,91
Theobroma;1101609;RO;30,7
Tianguá;2313401;CE;67,21
Tibagi;4127502;PR;62,9
Tibau;2411056;RN;87,46
Tibau do Sul;2414209;RN;67,51
Tietê;3554508;SP;90,79
Tigrinhos;4217956;SC;41,91
Tijucas;4218004;SC;92
Tijucas do Sul;4127601;PR;52,49
Timbaúba;2615300;PE;85,91
Timbaúba dos Batistas;2414308;RN;86,03
Timbé do Sul;4218103;SC;49,72
Timbiras;2112100;MA;70,65
Timbó;4218202;SC;93,23
Timbó Grande;4218251;SC;60,37
Timburi;3554607;SP;76,5
Timon;2112209;MA;89,23
Timóteo;3168705;MG;99,84
Tio Hugo;4321469;RS;55,1
Tiradentes;3168804;MG;80,53
Tiradentes do Sul;4321477;RS;39,6
Tiros;3168903;MG;76,23
Tobias Barreto;2807402;SE;74,56
Tocantínia;1721109;TO;35,17
Tocantinópolis;1721208;TO;77,31
Tocantins;3169000;MG;84,88
Tocos do Moji;3169059;MG;54,05
Toledo;3169109;MG;57,32
Toledo;4127700;PR;91,73
Tomar do Geru;2807501;SE;53,29
Tomazina;4127809;PR;50,84
Tombos;3169208;MG;85,57
Tomé-Açu;1508001;PA;63,34
Tonantins;1304237;AM;58,95
Toritama;2615409;PE;98,11
Torixoréu;5108204;MT;73,29
Toropi;4321493;RS;32,65
Torre de Pedra;3554656;SP;82,7
Torres;4321501;RS;96,85
Torrinha;3554706;SP;86,41
Touros;2414407;RN;45,18
Trabiju;3554755;SP;92,39
Tracuateua;1508035;PA;35,58
Tracunhaém;2615508;PE;83,1
Traipu;2709202;AL;30,91
Trairão;1508050;PA;61,67
Trairi;2313500;CE;44,68
Trajano de Moraes;3305901;RJ;60,53
Tramandaí;4321600;RS;99,46
Travesseiro;4321626;RS;41,36
Tremedal;2931806;BA;26,36
Tremembé;3554805;SP;82,88
Três Arroios;4321634;RS;46,66
Três Barras;4218301;SC;85,9
Três Barras do Paraná;4127858;PR;60,73
Três Cachoeiras;4321667;RS;74,64
Três Corações;3169307;MG;91,84
Três Coroas;4321709;RS;87,91
Três de Maio;4321808;RS;84,1
Três Forquilhas;4321832;RS;17,83
Três Fronteiras;3554904;SP;90,52
Três Lagoas;5008305;MS;96,35
Três Marias;3169356;MG;93,14
Três Palmeiras;4321857;RS;56,09
Três Passos;4321907;RS;82,25
Três Pontas;3169406;MG;91,78
Três Ranchos;5221304;GO;88,74
Três Rios;3306008;RJ;97,64
Treviso;4218350;SC;54,12
Treze de Maio;4218400;SC;54,07
Treze Tílias;4218509;SC;79,39
Trindade;2615607;PE;79,61
Trindade;5221403;GO;97,94
Trindade do Sul;4321956;RS;63,12
Triunfo;2516805;PB;51,68
Triunfo;2615706;PE;58,57
Triunfo;4322004;RS;64,57
Triunfo Potiguar;2414456;RN;68,28
Trizidela do Vale;2112233;MA;84,82
Trombas;5221452;GO;67,85
Trombudo Central;4218608;SC;69,41
Tubarão;4218707;SC;94,28
Tucano;2931905;BA;53,64
Tucumã;1508084;PA;86,26
Tucunduva;4322103;RS;74,25
Tucuruí;1508100;PA;93,71
Tufilândia;2112274;MA;54,35
Tuiuti;3554953;SP;47,3
Tumiritinga;3169505;MG;71,88
Tunápolis;4218756;SC;35,11
Tunas;4322152;RS;35,4
Tunas do Paraná;4127882;PR;69,69
Tuneiras do Oeste;4127908;PR;76,15
Tuntum;2112308;MA;47,79
Tupã;3555000;SP;94,92
Tupaciguara;3169604;MG;92,04
Tupanatinga;2615805;PE;39,26
Tupanci do Sul;4322186;RS;40,25
Tupanciretã;4322202;RS;83,77
Tupandi;4322251;RS;73
Tuparendi;4322301;RS;68,95
Tuparetama;2615904;PE;81,09
Tupãssi;4127957;PR;83,82
Tupi Paulista;3555109;SP;78,04
Tupirama;1721257;TO;67,68
Tupiratins;1721307;TO;58,48
Turiaçu;2112407;MA;34,43
Turilândia;2112456;MA;42,98
Turiúba;3555208;SP;82,62
Turmalina;3169703;MG;81,85
Turmalina;3555307;SP;75,55
Turuçu;4322327;RS;46,74
Tururu;2313559;CE;62,72
Turvânia;5221502;GO;83,26
Turvelândia;5221551;GO;78,94
Turvo;4127965;PR;48,01
Turvo;4218806;SC;71,56
Turvolândia;3169802;MG;66,08
Tutóia;2112506;MA;54,82
Uarini;1304260;AM;67,66
Uauá;2932002;BA;47,73
Ubá;3169901;MG;95,93
Ubaí;3170008;MG;52,24
Ubaíra;2932101;BA;49,38
Ubaitaba;2932200;BA;89,65
Ubajara;2313609;CE;47,2
Ubaporanga;3170057;MG;48,84
Ubarana;3555356;SP;94,43
Ubatã;2932309;BA;89,16
Ubatuba;3555406;SP;93,61
Uberaba;3170107;MG;97,79
Uberlândia;3170206;MG;98,59
Ubirajara;3555505;SP;79,29
Ubiratã;4128005;PR;90,08
Ubiretama;4322343;RS;26,83
Uchoa;3555604;SP;93,24
Uibaí;2932408;BA;65,86
Uiramutã;1400704;RR;7,68
Uirapuru;5221577;GO;66,01
Uiraúna;2516904;PB;73,09
Ulianópolis;1508126;PA;69,75
Umari;2313708;CE;56,48
Umarizal;2414506;RN;86,78
Umbaúba;2807600;SE;81,82
Umburanas;2932457;BA;61,52
Umburatiba;3170305;MG;81,89
Umbuzeiro;2517001;PB;45,4
Umirim;2313757;CE;59,38
Umuarama;4128104;PR;94,85
Una;2932507;BA;67,44
Unaí;3170404;MG;84,07
União;2211100;PI;51,9
União da Serra;4322350;RS;26,75
União da Vitória;4128203;PR;94,27
União de Minas;3170438;MG;61,81
União do Oeste;4218855;SC;52,96
União do Sul;5108303;MT;79,31
União dos Palmares;2709301;AL;83,27
União Paulista;3555703;SP;80,85
Uniflor;4128302;PR;85,96
Unistalda;4322376;RS;43,86
Upanema;2414605;RN;56,4
Uraí;4128401;PR;87,49
Urandi;2932606;BA;41,9
Urânia;3555802;SP;87,49
Urbano Santos;2112605;MA;60,05
Uru;3555901;SP;83,99
Uruaçu;5221601;GO;92,74
Uruana;5221700;GO;85,3
Uruana de Minas;3170479;MG;71,57
Uruará;1508159;PA;58,95
Urubici;4218905;SC;73,05
Uruburetama;2313807;CE;75,18
Urucânia;3170503;MG;82,36
Urucará;1304302;AM;66,21
Uruçuca;2932705;BA;77,02
Uruçuí;2211209;PI;85,34
Urucuia;3170529;MG;52,23
Urucurituba;1304401;AM;64,99
Uruguaiana;4322400;RS;94,93
Uruoca;2313906;CE;58,18
Urupá;1101708;RO;51,25
Urupema;4218954;SC;48,61
Urupês;3556008;SP;93,07
Urussanga;4219002;SC;71,99
Urutaí;5221809;GO;67,13
Utinga;2932804;BA;72,94
Vacaria;4322509;RS;92,94
Vale de São Domingos;5108352;MT;26,31
Vale do Anari;1101757;RO;45,11
Vale do Paraíso;1101807;RO;39,36
Vale do Sol;4322533;RS;14,06
Vale Real;4322541;RS;90,29
Vale Verde;4322525;RS;30,76
Valença;2932903;BA;72,95
Valença;3306107;RJ;94,34
Valença do Piauí;2211308;PI;81,09
Valente;2933000;BA;66,1
Valentim Gentil;3556107;SP;91,84
Valinhos;3556206;SP;96,48
Valparaíso;3556305;SP;96,86
Valparaíso de Goiás;5221858;GO;100
Vanini;4322558;RS;65,52
Vargeão;4219101;SC;61,83
Vargem;3556354;SP;64,35
Vargem;4219150;SC;39,67
Vargem Alegre;3170578;MG;86,63
Vargem Alta;3205036;ES;54,7
Vargem Bonita;3170602;MG;72,61
Vargem Bonita;4219176;SC;58,04
Vargem Grande;2112704;MA;66,48
Vargem Grande do Rio Pardo;3170651;MG;58,52
Vargem Grande do Sul;3556404;SP;95,57
Vargem Grande Paulista;3556453;SP;98,91
Varginha;3170701;MG;97,3
Varjão;5221908;GO;59,28
Varjão de Minas;3170750;MG;84,47
Varjota;2313955;CE;75,07
Varre-Sai;3306156;RJ;64,48
Várzea;2414704;RN;77,58
Várzea;2517100;PB;77,66
Várzea Alegre;2314003;CE;61,41
Várzea Branca;2211357;PI;28,84
Várzea da Palma;3170800;MG;89,36
Várzea da Roça;2933059;BA;54,2
Várzea do Poço;2933109;BA;67,81
Várzea Grande;2211407;PI;64,07
Várzea Grande;5108402;MT;98,83
Várzea Nova;2933158;BA;70,35
Várzea Paulista;3556503;SP;99,71
Varzedo;2933174;BA;43,24
Varzelândia;3170909;MG;53,32
Vassouras;3306206;RJ;86,88
Vazante;3171006;MG;85,18
Venâncio Aires;4322608;RS;67,45
Venda Nova do Imigrante;3205069;ES;80,08
Venha-Ver;2414753;RN;39,48
Ventania;4128534;PR;73,56
Venturosa;2616001;PE;65,35
Vera;5108501;MT;82,56
Vera Cruz;2414803;RN;75,88
Vera Cruz;2933208;BA;97,42
Vera Cruz;3556602;SP;88,34
Vera Cruz;4322707;RS;59,39
Vera Cruz do Oeste;4128559;PR;76,81
Vera Mendes;2211506;PI;40,5
Veranópolis;4322806;RS;86,65
Verdejante;2616100;PE;30,17
Verdelândia;3171030;MG;59,67
Verê;4128609;PR;52,82
Vereda;2933257;BA;49,93
Veredinha;3171071;MG;74,35
Veríssimo;3171105;MG;63,71
Vermelho Novo;3171154;MG;40,38
Vertente do Lério;2616183;PE;25,77
Vertentes;2616209;PE;74,69
Vespasiano;3171204;MG;99,33
Vespasiano Corrêa;4322855;RS;28,71
Viadutos;4322905;RS;60,6
Viamão;4323002;RS;95,45
Viana;2112803;MA;57,56
Viana;3205101;ES;95,04
Vianópolis;5222005;GO;79,11
Vicência;2616308;PE;58,81
Vicente Dutra;4323101;RS;51,45
Vicentina;5008404;MS;77,67
Vicentinópolis;5222054;GO;90,88
Viçosa;2414902;RN;98,02
Viçosa;2709400;AL;77,09
Viçosa;3171303;MG;93,13
Viçosa do Ceará;2314102;CE;31,45
Victor Graeff;4323200;RS;56,87
Vidal Ramos;4219200;SC;42,46
Videira;4219309;SC;92,33
Vieiras;3171402;MG;57,89
Vieirópolis;2517209;PB;24,77
Vigia;1508209;PA;77,9
Vila Bela da Santíssima Trindade;5105507;MT;38,12
Vila Boa;5222203;GO;78,84
Vila Flor;2415008;RN;92,69
Vila Flores;4323309;RS;64,02
Vila Lângaro;4323358;RS;30,35
Vila Maria;4323408;RS;63,34
Vila Nova do Piauí;2211605;PI;42,73
Vila Nova do Sul;4323457;RS;60,29
Vila Nova dos Martírios;2112852;MA;65,09
Vila Pavão;3205150;ES;45,58
Vila Propício;5222302;GO;60,74
Vila Rica;5108600;MT;71,89
Vila Valério;3205176;ES;36,11
Vila Velha;3205200;ES;97,96
Vilhena;1100304;RO;94,23
Vinhedo;3556701;SP;98,72
Viradouro;3556800;SP;97,24
Virgem da Lapa;3171600;MG;64
Virgínia;3171709;MG;55,16
Virginópolis;3171808;MG;62,55
Virgolândia;3171907;MG;63,2
Virmond;4128658;PR;59,96
Visconde do Rio Branco;3172004;MG;88,89
Viseu;1508308;PA;51,01
Vista Alegre;4323507;RS;49,55
Vista Alegre do Alto;3556909;SP;94,5
Vista Alegre do Prata;4323606;RS;34,15
Vista Gaúcha;4323705;RS;41,47
Vista Serrana;2505501;PB;49,46
Vitor Meireles;4219358;SC;31,92
Vitória;3205309;ES;100
Vitória Brasil;3556958;SP;84,34
Vitória da Conquista;2933307;BA;90,17
Vitória das Missões;4323754;RS;31,99
Vitória de Santo Antão;2616407;PE;90,51
Vitória do Jari;1600808;AP;79,97
Vitória do Mearim;2112902;MA;58,8
Vitória do Xingu;1508357;PA;55,74
Vitorino;4128708;PR;77,21
Vitorino Freire;2113009;MA;56,68
Volta Grande;3172103;MG;82,26
Volta Redonda;3306305;RJ;99,76
Votorantim;3557006;SP;97,73
Votuporanga;3557105;SP;97,15
Wagner;2933406;BA;71,56
Wall Ferraz;2211704;PI;31,51
Wanderlândia;1722081;TO;83,99
Wanderley;2933455;BA;51,7
Wenceslau Braz;3172202;MG;56,79
Wenceslau Braz;4128500;PR;82,22
Wenceslau Guimarães;2933505;BA;47,79
Westfália;4323770;RS;54,97
Witmarsum;4219408;SC;40,26
Xambioá;1722107;TO;80,36
Xambrê;4128807;PR;72,96
Xangri-lá;4323804;RS;99,81
Xanxerê;4219507;SC;94,06
Xapuri;1200708;AC;56,5
Xavantina;4219606;SC;33,18
Xaxim;4219705;SC;87,36
Xexéu;2616506;PE;90,59
Xinguara;1508407;PA;87,71
Xique-Xique;2933604;BA;77,59
Zabelê;2517407;PB;66,97
Zacarias;3557154;SP;81,35
Zé Doca;2114007;MA;67,3
Zortéa;4219853;SC;89,06
